timestamp,open,high,low,close,volume
2026-07-10T09:30:00-04:00,410.59,412.29,408.8,408.8951,513998.835853
2026-07-10T09:31:00-04:00,408.965,409.3201,407.05,409.09,158000.303082
2026-07-10T09:32:00-04:00,409.1792,410.8093,407.89,410.8093,120663.00171
2026-07-10T09:33:00-04:00,410.755,412.5799,410.4059,412.52,224246.52636
2026-07-10T09:34:00-04:00,412.5799,412.58,410.5,410.73,126829.538193
2026-07-10T09:35:00-04:00,410.85,412.02,410.7,411.335,112308.0
2026-07-10T09:36:00-04:00,411.315,411.6,409.02,410.17,109698.37335
2026-07-10T09:37:00-04:00,410.11,410.64,408.5,409.19,110898.065493
2026-07-10T09:38:00-04:00,409.205,409.88,408.13,408.3601,99023.0
2026-07-10T09:39:00-04:00,408.5,408.64,406.11,406.24,182932.213164
2026-07-10T09:40:00-04:00,406.2065,406.4564,404.91,405.71,192781.810543
2026-07-10T09:41:00-04:00,405.7101,407.1,405.59,406.72,162999.78387
2026-07-10T09:42:00-04:00,406.735,408.67,406.65,408.3501,149400.682429
2026-07-10T09:43:00-04:00,408.54,408.62,407.65,408.34,99598.0
2026-07-10T09:44:00-04:00,408.4,408.63,407.6901,407.895,79454.536331
2026-07-10T09:45:00-04:00,407.89,408.7199,407.65,408.51,73060.499355
2026-07-10T09:46:00-04:00,408.415,408.85,407.61,408.455,61287.988389
2026-07-10T09:47:00-04:00,408.53,409.55,408.05,409.19,89092.973068
2026-07-10T09:48:00-04:00,409.125,409.4091,408.5222,408.96,97200.904483
2026-07-10T09:49:00-04:00,408.955,409.5,408.6,409.24,93065.0
2026-07-10T09:50:00-04:00,409.24,410.1,408.91,409.79,84758.790602
2026-07-10T09:51:00-04:00,409.78,410.23,409.39,410.1766,130074.068901
2026-07-10T09:52:00-04:00,410.08,410.5,409.7001,409.93,94733.289603
2026-07-10T09:53:00-04:00,409.915,410.95,409.79,410.9,70029.456438
2026-07-10T09:54:00-04:00,410.83,410.9,409.87,410.1125,67202.972817
2026-07-10T09:55:00-04:00,410.105,410.6,409.6801,410.245,65626.0
2026-07-10T09:56:00-04:00,410.213,410.44,409.48,410.3482,62436.0
2026-07-10T09:57:00-04:00,410.33,410.33,409.35,409.405,50813.0
2026-07-10T09:58:00-04:00,409.45,410.13,409.45,409.92,51481.6062
2026-07-10T09:59:00-04:00,409.82,410.29,409.76,409.84,47742.0
2026-07-10T10:00:00-04:00,409.76,409.89,408.91,409.31,69829.556625
2026-07-10T10:01:00-04:00,409.34,409.95,409.01,409.63,80802.673462
2026-07-10T10:02:00-04:00,409.735,410.02,409.1396,409.41,54188.03366
2026-07-10T10:03:00-04:00,409.3795,409.5,408.64,408.79,60719.817994
2026-07-10T10:04:00-04:00,408.69,409.0,408.08,408.845,70475.0
2026-07-10T10:05:00-04:00,408.85,409.25,408.23,408.5,66657.096026
2026-07-10T10:06:00-04:00,408.525,409.2237,408.34,408.41,45071.0
2026-07-10T10:07:00-04:00,408.42,409.09,408.06,408.5601,43501.423967
2026-07-10T10:08:00-04:00,408.6213,409.7499,408.6213,409.5258,46766.0
2026-07-10T10:09:00-04:00,409.75,410.93,409.66,410.44,120960.818623
2026-07-10T10:10:00-04:00,410.39,410.9,410.17,410.855,77346.156907
2026-07-10T10:11:00-04:00,410.83,411.05,410.144,410.46,104664.0
2026-07-10T10:12:00-04:00,410.5021,411.42,410.435,411.255,59464.0
2026-07-10T10:13:00-04:00,411.24,411.34,410.65,411.13,46140.0
2026-07-10T10:14:00-04:00,411.13,411.13,410.25,410.565,50511.496354
2026-07-10T10:15:00-04:00,410.66,410.8299,410.01,410.605,53258.88799
2026-07-10T10:16:00-04:00,410.605,410.605,409.6215,409.81,61075.866257
2026-07-10T10:17:00-04:00,409.81,410.6299,409.0166,410.27,100307.70741
2026-07-10T10:18:00-04:00,410.28,410.55,409.2501,409.285,56011.716852
2026-07-10T10:19:00-04:00,409.26,409.778,408.7101,409.0221,84247.0
2026-07-10T10:20:00-04:00,409.1677,409.24,408.25,408.79,63723.406997
2026-07-10T10:21:00-04:00,408.81,409.0,407.8,408.04,71376.0
2026-07-10T10:22:00-04:00,408.12,408.225,406.42,406.54,162115.35
2026-07-10T10:23:00-04:00,406.59,407.13,405.73,407.07,133842.0
2026-07-10T10:24:00-04:00,407.07,407.81,407.07,407.1403,95396.0
2026-07-10T10:25:00-04:00,407.195,407.195,406.27,406.795,93817.0
2026-07-10T10:26:00-04:00,406.795,407.5399,406.61,407.39,68629.3064
2026-07-10T10:27:00-04:00,407.39,408.4463,407.39,408.1034,75372.484687
2026-07-10T10:28:00-04:00,408.07,408.21,407.73,408.115,46264.0
2026-07-10T10:29:00-04:00,408.07,408.15,407.51,407.575,39995.0
2026-07-10T10:30:00-04:00,407.58,407.8699,407.2201,407.4,32739.721421
2026-07-10T10:31:00-04:00,407.385,407.78,407.2,407.78,33622.0
2026-07-10T10:32:00-04:00,407.725,407.88,404.3405,404.3405,174686.291958
2026-07-10T10:33:00-04:00,404.37,406.7399,402.8101,406.395,162360.984005
2026-07-10T10:34:00-04:00,406.4,407.48,406.32,407.1255,71633.961099
2026-07-10T10:35:00-04:00,407.1,407.89,406.761,406.835,67345.512925
2026-07-10T10:36:00-04:00,406.79,408.34,406.79,407.93,62402.62671
2026-07-10T10:37:00-04:00,407.85,408.49,407.6701,407.9737,50534.0
2026-07-10T10:38:00-04:00,408.04,408.6,407.74,408.4304,56103.40098
2026-07-10T10:39:00-04:00,408.4601,408.82,408.12,408.32,57892.0
2026-07-10T10:40:00-04:00,408.4199,408.4199,407.794,407.978,38270.0
2026-07-10T10:41:00-04:00,407.92,408.0004,407.11,407.2608,41989.217011
2026-07-10T10:42:00-04:00,407.1501,408.107,407.1101,407.63,47299.090596
2026-07-10T10:43:00-04:00,407.66,407.7682,407.225,407.31,19121.0
2026-07-10T10:44:00-04:00,407.31,408.065,407.06,407.8889,33932.557803
2026-07-10T10:45:00-04:00,407.855,408.11,407.65,407.98,31898.0
2026-07-10T10:46:00-04:00,407.98,408.31,407.74,407.89,27221.0
2026-07-10T10:47:00-04:00,407.93,408.1199,407.4705,407.9901,28098.0
2026-07-10T10:48:00-04:00,408.045,408.45,407.731,408.395,31174.976393
2026-07-10T10:49:00-04:00,408.4,409.45,408.18,409.2301,90384.013008
2026-07-10T10:50:00-04:00,409.2301,409.7,408.34,408.39,86055.0
2026-07-10T10:51:00-04:00,408.395,409.0,408.14,408.6188,41615.564246
2026-07-10T10:52:00-04:00,408.685,409.0999,408.39,408.5751,28245.485436
2026-07-10T10:53:00-04:00,408.54,408.7129,407.8,408.04,46758.0
2026-07-10T10:54:00-04:00,408.1,408.1,407.305,407.305,36042.0
2026-07-10T10:55:00-04:00,407.43,407.96,407.1001,407.21,51419.0
2026-07-10T10:56:00-04:00,407.15,407.2114,406.3105,406.7999,88536.730733
2026-07-10T10:57:00-04:00,406.72,407.26,406.61,407.1899,56977.315182
2026-07-10T10:58:00-04:00,407.0931,407.28,406.32,406.52,59271.0
2026-07-10T10:59:00-04:00,406.55,407.05,406.34,406.755,37729.805784
2026-07-10T11:00:00-04:00,406.77,407.07,406.3,406.98,38500.0
2026-07-10T11:01:00-04:00,406.84,407.04,406.45,406.4701,30770.0
2026-07-10T11:02:00-04:00,406.47,406.8484,406.1272,406.24,37540.0
2026-07-10T11:03:00-04:00,406.22,407.13,406.22,406.98,31658.0
2026-07-10T11:04:00-04:00,406.91,407.0051,406.21,406.34,32450.0
2026-07-10T11:05:00-04:00,406.21,406.68,405.81,406.49,63610.0
2026-07-10T11:06:00-04:00,406.365,406.5,405.91,406.17,31911.0
2026-07-10T11:07:00-04:00,406.175,406.85,406.07,406.79,47392.0
2026-07-10T11:08:00-04:00,406.78,407.0799,406.66,406.84,43960.468455
2026-07-10T11:09:00-04:00,406.7801,406.99,406.52,406.92,35930.05413
2026-07-10T11:10:00-04:00,406.92,407.5499,406.86,407.075,53356.0
2026-07-10T11:11:00-04:00,407.13,407.1799,406.14,406.5301,52248.770176
2026-07-10T11:12:00-04:00,406.625,406.8599,406.49,406.6442,24200.0
2026-07-10T11:13:00-04:00,406.62,406.62,406.25,406.385,30494.0
2026-07-10T11:14:00-04:00,406.36,406.54,406.1,406.26,30787.0
2026-07-10T11:15:00-04:00,406.2495,407.2699,406.1,407.135,52567.0
2026-07-10T11:16:00-04:00,407.1496,408.0651,407.1496,407.88,67128.408942
2026-07-10T11:17:00-04:00,407.88,408.33,407.6,407.785,59221.0
2026-07-10T11:18:00-04:00,407.76,408.04,407.6001,407.8642,31144.844514
2026-07-10T11:19:00-04:00,407.83,407.8899,407.03,407.585,42256.664343
2026-07-10T11:20:00-04:00,407.54,407.69,407.2,407.63,23054.429637
2026-07-10T11:21:00-04:00,407.63,407.8,407.45,407.7911,25305.0
2026-07-10T11:22:00-04:00,407.77,408.75,407.7301,408.685,53070.0
2026-07-10T11:23:00-04:00,408.64,409.1565,408.25,408.8901,55842.0
2026-07-10T11:24:00-04:00,408.9433,409.337,408.72,409.22,45020.495524
2026-07-10T11:25:00-04:00,409.23,409.5,409.11,409.26,45048.0
2026-07-10T11:26:00-04:00,409.25,409.38,409.0,409.285,34376.934659
2026-07-10T11:27:00-04:00,409.28,409.7999,409.2001,409.7499,50217.673663
2026-07-10T11:28:00-04:00,409.71,409.7499,409.35,409.505,34674.0
2026-07-10T11:29:00-04:00,409.4853,409.66,409.2,409.565,31679.0
2026-07-10T11:30:00-04:00,409.63,409.94,409.47,409.745,57160.0
2026-07-10T11:31:00-04:00,409.745,409.87,409.3001,409.6648,52807.0
2026-07-10T11:32:00-04:00,409.61,409.8999,409.4,409.46,34999.0
2026-07-10T11:33:00-04:00,409.47,410.06,409.47,409.96,58084.744964
2026-07-10T11:34:00-04:00,409.96,410.55,409.82,410.55,68181.296172
2026-07-10T11:35:00-04:00,410.4606,410.5936,409.64,409.65,57077.0
2026-07-10T11:36:00-04:00,409.73,409.99,409.4514,409.63,38565.083874
2026-07-10T11:37:00-04:00,409.6,410.0,409.51,409.6801,31145.687638
2026-07-10T11:38:00-04:00,409.755,409.84,409.15,409.28,34167.666374
2026-07-10T11:39:00-04:00,409.26,409.2999,408.27,408.39,87250.0
2026-07-10T11:40:00-04:00,408.4,408.9499,408.16,408.4301,51455.001847
2026-07-10T11:41:00-04:00,408.4782,408.68,407.7101,408.0,62709.046655
2026-07-10T11:42:00-04:00,408.045,408.1,407.05,407.31,55818.0
