timestamp,open,high,low,close,volume
2026-07-10T09:30:00-04:00,174.965,174.965,174.965,174.965,300.0
2026-07-10T09:31:00-04:00,175.0,175.11,174.61,174.765,8083.0
2026-07-10T09:32:00-04:00,174.9,175.03,174.8474,174.94,6744.0
2026-07-10T09:33:00-04:00,174.995,175.26,174.9201,175.26,5069.0
2026-07-10T09:34:00-04:00,175.26,175.47,175.26,175.26,3113.0
2026-07-10T09:35:00-04:00,175.22,175.5,175.17,175.48,6460.0
2026-07-10T09:36:00-04:00,175.6,175.86,175.57,175.7903,6044.0
2026-07-10T09:37:00-04:00,175.7,175.8,175.4,175.73,5640.0
2026-07-10T09:38:00-04:00,175.68,176.025,175.68,175.96,5277.0
2026-07-10T09:39:00-04:00,175.93,176.095,175.8901,176.05,4680.0
2026-07-10T09:40:00-04:00,176.0,176.15,175.93,176.095,3493.0
2026-07-10T09:41:00-04:00,175.92,176.01,175.845,175.97,3339.0
2026-07-10T09:42:00-04:00,175.865,175.865,175.64,175.65,3663.0
2026-07-10T09:43:00-04:00,175.66,175.86,175.66,175.71,3156.0
2026-07-10T09:44:00-04:00,175.64,175.68,175.54,175.54,2461.0
2026-07-10T09:45:00-04:00,175.605,175.67,175.51,175.67,3304.0
2026-07-10T09:46:00-04:00,175.57,175.57,175.365,175.505,4043.0
2026-07-10T09:47:00-04:00,175.515,175.515,175.3201,175.33,3099.0
2026-07-10T09:48:00-04:00,175.25,175.325,175.13,175.2601,4183.0
2026-07-10T09:49:00-04:00,175.43,175.43,175.225,175.275,1946.0
2026-07-10T09:50:00-04:00,175.225,175.38,175.225,175.29,3567.0
2026-07-10T09:51:00-04:00,175.14,175.155,175.05,175.105,2156.0
2026-07-10T09:52:00-04:00,175.07,175.14,174.9925,175.14,1658.0
2026-07-10T09:53:00-04:00,175.155,175.25,175.05,175.19,3442.0
2026-07-10T09:54:00-04:00,175.2,175.2,175.01,175.06,2583.0
2026-07-10T09:55:00-04:00,174.88,174.98,174.8546,174.925,2052.0
2026-07-10T09:56:00-04:00,175.12,175.25,175.01,175.035,3280.0
2026-07-10T09:57:00-04:00,174.97,175.02,174.9,175.015,3052.0
2026-07-10T09:58:00-04:00,175.02,175.02,174.78,174.8799,2170.0
2026-07-10T09:59:00-04:00,174.795,175.0,174.795,174.98,2450.0
2026-07-10T10:00:00-04:00,175.005,175.05,175.005,175.01,1070.0
2026-07-10T10:01:00-04:00,175.06,175.08,174.93,175.015,1804.0
2026-07-10T10:02:00-04:00,174.97,175.175,174.97,175.17,1240.0
2026-07-10T10:03:00-04:00,175.235,175.35,175.19,175.19,3421.0
