timestamp,open,high,low,close,volume
2026-07-10T09:30:00-04:00,431.5,432.84,431.5,431.8,6361.0
2026-07-10T09:31:00-04:00,431.64,432.47,430.52,430.9855,3486.0
2026-07-10T09:32:00-04:00,431.355,431.355,429.23,429.425,3289.072979
2026-07-10T09:33:00-04:00,429.1,429.1,428.0,428.0,1787.0
2026-07-10T09:34:00-04:00,428.0,428.29,427.49,427.5,5603.0
2026-07-10T09:35:00-04:00,427.28,428.51,426.75,427.37,8453.0
2026-07-10T09:36:00-04:00,427.41,427.98,426.89,426.89,4954.0
2026-07-10T09:37:00-04:00,426.885,427.94,426.88,427.875,2497.0
2026-07-10T09:38:00-04:00,427.9,428.1,427.18,427.85,2514.0
2026-07-10T09:39:00-04:00,427.95,428.68,427.75,428.38,5089.0
2026-07-10T09:40:00-04:00,428.56,428.56,427.7,428.52,4434.0
2026-07-10T09:41:00-04:00,428.11,428.53,427.8,428.32,4034.0
2026-07-10T09:42:00-04:00,428.33,428.89,428.11,428.59,2645.0
2026-07-10T09:43:00-04:00,428.505,428.815,428.29,428.66,2340.0
2026-07-10T09:44:00-04:00,428.67,429.18,428.58,428.8706,2639.0
2026-07-10T09:45:00-04:00,429.09,429.13,428.535,429.13,1648.0
2026-07-10T09:46:00-04:00,428.965,429.24,428.49,429.175,6879.0
2026-07-10T09:47:00-04:00,429.09,429.43,428.815,428.815,5471.0
2026-07-10T09:48:00-04:00,429.02,429.52,428.85,428.87,4443.0
2026-07-10T09:49:00-04:00,428.8,428.84,427.79,427.79,2385.0
2026-07-10T09:50:00-04:00,427.87,428.17,427.6901,428.1,1486.0
2026-07-10T09:51:00-04:00,428.33,428.47,428.11,428.28,1723.0
2026-07-10T09:52:00-04:00,428.2323,428.536,428.2323,428.536,1045.0
2026-07-10T09:53:00-04:00,428.63,428.84,428.545,428.84,1078.0
2026-07-10T09:54:00-04:00,428.82,428.95,428.535,428.79,2139.0
2026-07-10T09:55:00-04:00,428.62,428.795,428.605,428.775,763.0
2026-07-10T09:56:00-04:00,428.685,428.82,428.54,428.62,1450.0
2026-07-10T09:57:00-04:00,428.645,428.79,428.42,428.535,42400.0
2026-07-10T09:58:00-04:00,428.445,428.4631,427.79,427.96,2997.0
2026-07-10T09:59:00-04:00,427.91,427.94,427.135,427.8778,2136.44262
2026-07-10T10:00:00-04:00,427.48,427.92,427.48,427.515,3392.0
2026-07-10T10:01:00-04:00,427.52,427.61,427.01,427.01,2316.0
2026-07-10T10:02:00-04:00,426.895,427.89,426.895,427.4,4692.0
2026-07-10T10:03:00-04:00,427.53,427.91,427.03,427.41,8765.0
2026-07-10T10:04:00-04:00,427.56,427.56,426.81,427.14,1824.0
2026-07-10T10:05:00-04:00,427.3,428.43,427.3,427.64,10371.0
2026-07-10T10:06:00-04:00,427.62,428.23,427.24,427.485,22192.0
2026-07-10T10:07:00-04:00,427.34,427.58,427.27,427.42,3726.0
2026-07-10T10:08:00-04:00,427.42,427.69,427.42,427.51,1923.0
2026-07-10T10:09:00-04:00,427.33,427.33,426.22,426.22,5584.0
2026-07-10T10:10:00-04:00,426.22,426.2499,425.16,425.29,4659.0
2026-07-10T10:11:00-04:00,425.28,426.49,425.25,426.37,9894.0
2026-07-10T10:12:00-04:00,426.27,426.62,425.68,425.805,5066.218047
2026-07-10T10:13:00-04:00,425.82,426.13,425.54,425.845,5530.0
2026-07-10T10:14:00-04:00,425.78,425.92,425.57,425.73,2971.0
2026-07-10T10:15:00-04:00,425.55,426.47,425.55,426.415,6789.0
2026-07-10T10:16:00-04:00,426.47,426.866,426.28,426.866,4854.0
2026-07-10T10:17:00-04:00,426.73,427.1,426.7,426.98,3804.0
2026-07-10T10:18:00-04:00,426.975,427.08,426.75,426.89,972.0
2026-07-10T10:19:00-04:00,426.81,427.19,426.81,427.19,2806.0
2026-07-10T10:20:00-04:00,427.28,427.6558,427.28,427.5599,1347.0
2026-07-10T10:21:00-04:00,427.455,427.565,426.78,426.98,1264.0
2026-07-10T10:22:00-04:00,426.9078,427.125,426.88,427.03,1175.0
2026-07-10T10:23:00-04:00,427.065,427.33,427.065,427.18,1418.0
2026-07-10T10:24:00-04:00,427.24,427.27,427.07,427.22,1464.0
2026-07-10T10:25:00-04:00,427.22,427.22,426.88,426.985,1175.0
2026-07-10T10:26:00-04:00,426.98,427.29,426.98,427.29,1416.0
2026-07-10T10:27:00-04:00,427.2,427.205,427.05,427.13,1057.0
2026-07-10T10:28:00-04:00,427.125,427.2,427.05,427.12,976.0
2026-07-10T10:29:00-04:00,427.155,427.365,427.155,427.32,878.0
2026-07-10T10:30:00-04:00,427.24,427.39,427.24,427.25,1716.0
2026-07-10T10:31:00-04:00,427.32,427.38,427.1775,427.375,1800.0
2026-07-10T10:32:00-04:00,427.31,427.6,426.86,427.18,12950.0
2026-07-10T10:33:00-04:00,426.9,427.33,426.73,427.18,4539.0
2026-07-10T10:34:00-04:00,427.175,427.39,427.055,427.055,3582.0
2026-07-10T10:35:00-04:00,427.055,427.055,426.65,426.65,2177.0
2026-07-10T10:36:00-04:00,426.7,427.1,426.645,426.99,1608.0
2026-07-10T10:37:00-04:00,426.91,427.29,426.905,427.29,1726.0
2026-07-10T10:38:00-04:00,427.4,427.66,427.185,427.6013,2728.0
2026-07-10T10:39:00-04:00,427.65,427.65,427.24,427.24,1190.0
2026-07-10T10:40:00-04:00,427.2,427.4399,427.0331,427.4399,918.0
2026-07-10T10:41:00-04:00,427.25,427.25,427.01,427.01,868.0
2026-07-10T10:42:00-04:00,427.065,427.13,426.95,427.08,1808.0
2026-07-10T10:43:00-04:00,427.155,427.28,427.15,427.215,2168.0
2026-07-10T10:44:00-04:00,427.14,427.33,427.12,427.12,2205.0
2026-07-10T10:45:00-04:00,426.97,427.335,426.81,427.2,1986.0
2026-07-10T10:46:00-04:00,427.17,427.17,426.985,427.045,713.0
2026-07-10T10:47:00-04:00,427.09,427.09,426.9111,426.95,849.0
2026-07-10T10:48:00-04:00,427.01,427.04,426.695,426.7242,2629.0
2026-07-10T10:49:00-04:00,426.62,427.49,426.62,427.2601,3358.0
2026-07-10T10:50:00-04:00,427.45,427.56,427.38,427.43,2782.0
2026-07-10T10:51:00-04:00,427.48,427.49,427.03,427.03,14336.0
2026-07-10T10:52:00-04:00,427.19,427.19,427.07,427.08,618.0
2026-07-10T10:53:00-04:00,427.17,427.6112,427.17,427.6112,2304.0
2026-07-10T10:54:00-04:00,427.58,427.83,427.53,427.82,2902.0
2026-07-10T10:55:00-04:00,427.7,427.86,427.56,427.85,1763.0
2026-07-10T10:56:00-04:00,427.725,427.725,427.5,427.5,890.0
2026-07-10T10:57:00-04:00,427.515,427.525,427.34,427.34,1348.0
2026-07-10T10:58:00-04:00,427.4,427.49,427.3501,427.49,850.0
2026-07-10T10:59:00-04:00,427.4,427.69,427.4,427.69,1836.0
2026-07-10T11:00:00-04:00,427.67,428.01,427.54,428.01,2324.0
2026-07-10T11:01:00-04:00,428.13,428.24,428.07,428.24,979.0
2026-07-10T11:02:00-04:00,428.2352,428.3,428.22,428.235,1392.0
2026-07-10T11:03:00-04:00,428.22,428.44,428.09,428.4271,3712.0
2026-07-10T11:04:00-04:00,428.45,428.4568,428.18,428.18,1797.0
2026-07-10T11:05:00-04:00,428.18,428.285,428.06,428.06,1447.0
2026-07-10T11:06:00-04:00,428.06,428.39,428.06,428.37,1065.0
2026-07-10T11:07:00-04:00,428.34,428.41,428.17,428.41,2166.0
2026-07-10T11:08:00-04:00,428.3201,428.56,428.135,428.46,2130.0
2026-07-10T11:09:00-04:00,428.46,428.94,428.43,428.58,5938.0
2026-07-10T11:10:00-04:00,428.65,428.67,428.51,428.58,1069.0
2026-07-10T11:11:00-04:00,428.56,428.56,428.175,428.26,1016.0
2026-07-10T11:12:00-04:00,428.11,428.33,428.1,428.33,768.0
2026-07-10T11:13:00-04:00,428.395,428.53,428.335,428.52,1457.0
2026-07-10T11:14:00-04:00,428.47,428.62,428.372,428.52,2045.0
2026-07-10T11:15:00-04:00,428.535,428.61,428.44,428.61,1639.0
2026-07-10T11:16:00-04:00,428.5,428.6,428.315,428.51,2339.0
2026-07-10T11:17:00-04:00,428.49,428.53,428.2,428.2,7174.0
2026-07-10T11:18:00-04:00,428.2,428.41,428.09,428.09,2122.0
2026-07-10T11:19:00-04:00,428.145,428.37,427.91,427.92,24767.0
2026-07-10T11:20:00-04:00,427.9159,428.005,427.5901,427.8301,2392.0
2026-07-10T11:21:00-04:00,428.1799,428.27,427.9,428.27,4949.0
2026-07-10T11:22:00-04:00,428.295,428.33,428.06,428.33,3578.0
2026-07-10T11:23:00-04:00,428.36,428.57,428.36,428.56,1427.0
2026-07-10T11:24:00-04:00,428.46,428.59,428.46,428.57,1402.0
2026-07-10T11:25:00-04:00,428.585,428.61,428.4201,428.47,2477.0
2026-07-10T11:26:00-04:00,428.46,428.6799,428.43,428.43,3630.0
2026-07-10T11:27:00-04:00,428.31,428.33,428.08,428.18,3109.0
2026-07-10T11:28:00-04:00,428.14,428.55,428.11,428.435,5744.0
2026-07-10T11:29:00-04:00,428.43,428.58,428.25,428.56,3826.0
2026-07-10T11:30:00-04:00,428.56,428.56,428.34,428.555,3940.0
2026-07-10T11:31:00-04:00,428.5186,428.785,428.5186,428.69,20177.0
2026-07-10T11:32:00-04:00,428.79,428.925,428.1,428.365,27044.0
2026-07-10T11:33:00-04:00,428.525,428.685,428.365,428.685,2616.0
2026-07-10T11:34:00-04:00,428.59,428.69,428.34,428.545,4811.0
2026-07-10T11:35:00-04:00,428.53,428.59,428.0,428.0,3648.0
2026-07-10T11:36:00-04:00,428.0,428.92,428.0,428.92,5538.0
2026-07-10T11:37:00-04:00,428.82,428.82,428.53,428.53,1043.0
2026-07-10T11:38:00-04:00,428.53,428.76,428.53,428.68,1047.0
2026-07-10T11:39:00-04:00,428.58,428.76,428.58,428.61,1583.0
2026-07-10T11:40:00-04:00,428.5,428.51,427.97,428.18,2485.0
2026-07-10T11:41:00-04:00,428.04,428.4,427.985,428.305,2536.0
2026-07-10T11:42:00-04:00,428.305,428.33,427.9394,428.0737,2322.0
2026-07-10T11:43:00-04:00,428.045,428.39,428.0,428.35,914.0
2026-07-10T11:44:00-04:00,428.38,428.39,428.17,428.26,940.0
2026-07-10T11:45:00-04:00,427.94,428.0671,427.89,428.0671,432.0
2026-07-10T11:46:00-04:00,427.89,427.94,427.39,427.54,718.0
2026-07-10T11:47:00-04:00,427.47,427.66,427.4601,427.615,1276.0
2026-07-10T11:48:00-04:00,427.645,427.72,427.495,427.61,5151.0
2026-07-10T11:49:00-04:00,427.6,427.6,427.0,427.18,1396.0
2026-07-10T11:50:00-04:00,427.135,427.135,426.21,426.21,5846.0
2026-07-10T11:51:00-04:00,426.4,426.4,425.33,425.34,5553.0
2026-07-10T11:52:00-04:00,425.35,425.8,425.32,425.445,3449.0
2026-07-10T11:53:00-04:00,425.26,425.85,425.26,425.85,1799.0
2026-07-10T11:54:00-04:00,425.7201,426.4799,425.7201,426.25,1885.0
2026-07-10T11:55:00-04:00,426.3437,426.55,426.33,426.55,667.0
2026-07-10T11:56:00-04:00,426.545,426.77,426.25,426.6,11363.0
2026-07-10T11:57:00-04:00,426.68,426.77,426.67,426.67,567.0
2026-07-10T11:58:00-04:00,426.595,426.84,426.5901,426.75,1824.0
2026-07-10T11:59:00-04:00,426.82,426.84,426.6,426.81,4016.0
2026-07-10T12:00:00-04:00,426.6,426.98,426.58,426.77,948.0
2026-07-10T12:01:00-04:00,426.795,426.88,426.45,426.45,1334.0
2026-07-10T12:02:00-04:00,426.535,426.71,426.535,426.705,3631.0
2026-07-10T12:03:00-04:00,426.695,426.94,426.61,426.715,6728.0
2026-07-10T12:04:00-04:00,426.725,426.93,426.51,426.87,4818.0
2026-07-10T12:05:00-04:00,426.87,426.925,426.51,426.54,6245.0
2026-07-10T12:06:00-04:00,426.61,426.685,426.385,426.45,3725.0
2026-07-10T12:07:00-04:00,426.505,426.505,426.12,426.12,2374.0
2026-07-10T12:08:00-04:00,426.065,426.19,425.62,425.915,4015.0
2026-07-10T12:09:00-04:00,425.943,425.943,425.8,425.8,740.0
2026-07-10T12:10:00-04:00,425.9,425.99,425.63,425.63,1609.0
2026-07-10T12:11:00-04:00,425.81,426.005,425.69,425.69,3010.0
2026-07-10T12:12:00-04:00,425.815,426.025,425.69,425.8,2592.0
2026-07-10T12:13:00-04:00,425.8,425.87,425.71,425.765,1491.0
2026-07-10T12:14:00-04:00,425.765,425.765,425.5,425.63,1289.0
2026-07-10T12:15:00-04:00,425.5,425.5699,425.31,425.405,2207.0
2026-07-10T12:16:00-04:00,425.46,425.4746,425.2,425.335,2195.0
2026-07-10T12:17:00-04:00,425.345,425.46,424.92,425.23,2735.0
2026-07-10T12:18:00-04:00,425.09,425.31,425.01,425.105,832.0
2026-07-10T12:19:00-04:00,425.0,425.2,425.0,425.09,1318.0
2026-07-10T12:20:00-04:00,425.065,425.11,424.93,424.94,3068.0
2026-07-10T12:21:00-04:00,424.945,425.16,424.945,425.07,370.0
2026-07-10T12:22:00-04:00,425.08,425.13,425.05,425.1294,1449.0
2026-07-10T12:23:00-04:00,425.1,425.11,424.77,424.875,2796.0
2026-07-10T12:24:00-04:00,424.95,424.95,424.69,424.69,5472.0
2026-07-10T12:25:00-04:00,424.655,424.785,424.655,424.66,1252.0
2026-07-10T12:26:00-04:00,424.62,424.72,424.5601,424.68,2743.0
2026-07-10T12:27:00-04:00,424.68,424.75,424.66,424.7,1164.0
2026-07-10T12:28:00-04:00,424.745,424.8543,424.72,424.72,2042.0
